transaction_date,unit_price,transaction_qty
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,2,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,4
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,2,4
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,2,4
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,4
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,2,4
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,1,2
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,2,3
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,2,4
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,3
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,2,4
1/3/2023,1,3
1/3/2023,2,2
1/3/2023,2,2
1/3/2023,1,3
1/3/2023,1,4
1/3/2023,1,3
1/3/2023,2,4
1/3/2023,2,4
1/3/2023,1,2
1/3/2023,1,3
1/3/2023,1,2
1/3/2023,2,2
1/3/2023,1,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,4
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,4
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,4
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,4
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,2,2
1/4/2023,2,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,2
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,2,4
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,1,4
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,1,2
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,2
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,4
1/4/2023,2,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,1,3
1/4/2023,2,2
1/4/2023,2,2
1/4/2023,1,3
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,4
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,1,4
1/5/2023,1,4
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,4
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,4
1/5/2023,2,3
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,2,4
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,4
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,4
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,4
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,4
1/5/2023,2,4
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,1,4
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,4
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,1,4
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,4
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,4
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,2
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,1,2
1/5/2023,1,4
1/5/2023,1,2
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,1,2
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,4
1/5/2023,2,3
1/5/2023,1,2
1/5/2023,2,3
1/5/2023,2,3
1/5/2023,1,4
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,2,2
1/5/2023,1,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,4
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,2,3
1/5/2023,1,3
1/5/2023,1,4
1/5/2023,2,2
1/5/2023,2,3
1/5/2023,1,3
